row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_cents,result_position,service_page_viewed
24589,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,301977679715475000,0,,2017-09-12 01:08:02.231 UTC,8000,25,FALSE
10758,343510788281925000,2018-11-19 19:39:49.072 UTC,House Cleaning,320684480399089000,0,,,16900,19,FALSE
20851,343050434812461000,2018-11-14 11:47:15.186 UTC,Local Moving (under 50 miles),321414992680878000,0,,2018-05-25 14:43:13.939 UTC,12500,4,FALSE
25936,344199583439904000,2018-11-27 18:59:43.99 UTC,Local Moving (under 50 miles),321414992680878000,0,,2018-05-25 14:43:13.939 UTC,12500,5,FALSE
24594,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,328922122294042000,0,,,9000,30,FALSE
15152,343510027391434000,2018-11-19 19:27:08.267 UTC,House Cleaning,320268622512398000,0,,2018-08-10 13:30:53.751 UTC,8400,29,FALSE
24590,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,320268622512398000,0,,2018-08-10 13:30:53.751 UTC,8400,26,FALSE
22250,342079796830322000,2018-11-03 06:09:57.583 UTC,House Cleaning,190022989537264000,0,,2018-11-02 13:47:04.695 UTC,12000,3,FALSE
753,343230258615074000,2018-11-16 13:44:19.071 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,3,FALSE
758,343569159285243000,2018-11-20 11:52:39.809 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,3,FALSE
1100,343065186181169000,2018-11-14 15:53:07.209 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,1,FALSE
1909,343855181976920000,2018-11-23 19:19:42.609 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,4,FALSE
2169,343443510321340000,2018-11-19 00:58:31.001 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,5,FALSE
2617,344295948796837000,2018-11-28 21:45:49.228 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,2,FALSE
4854,343520207378530000,2018-11-19 22:16:48.137 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,3,FALSE
5306,342572349482844000,2018-11-08 22:59:10.232 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,2,FALSE
8142,344341477286248000,2018-11-29 10:24:37.915 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,2,FALSE
8400,343148288619479000,2018-11-15 14:58:09.141 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,1,FALSE
9893,343531870169751000,2018-11-20 01:31:10.919 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,4,FALSE
11414,343313164861579000,2018-11-17 12:46:05.369 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,3,FALSE
16772,343568849765097000,2018-11-20 11:47:30.348 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,2,FALSE
17286,344105876235608000,2018-11-26 16:57:56.892 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,16,FALSE
17830,344111755375501000,2018-11-26 18:35:56.085 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,6,FALSE
19063,344272150998425000,2018-11-28 15:09:11.549 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,3,FALSE
21399,344361988345544000,2018-11-29 16:06:29.02 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,6,FALSE
21592,344363472644800000,2018-11-29 16:31:13.398 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-11-20 04:52:16.875 UTC,15000,4,FALSE
25515,343235361928544000,2018-11-16 15:09:22.421 UTC,Local Moving (under 50 miles),316299597499138000,0,,2018-10-31 15:28:00.679 UTC,15000,1,FALSE
25906,343622916998635000,2018-11-21 02:48:37.839 UTC,House Cleaning,311173184665632000,0,,,7400,26,FALSE
5301,341447239440482000,2018-10-26 22:27:19.708 UTC,House Cleaning,306517584452665000,0,,2018-03-19 16:25:45.154 UTC,10000,2,TRUE
13446,343243108136304000,2018-11-16 17:18:28.426 UTC,House Cleaning,306517584452665000,0,,2018-11-13 03:08:57.166 UTC,10000,1,FALSE
13013,344277321146417000,2018-11-28 16:35:21.927 UTC,House Cleaning,306686127179784000,0,,,,29,FALSE
8130,343943594482704000,2018-11-24 19:53:15.128 UTC,House Cleaning,306687896011759000,0,,2018-10-30 01:45:42.615 UTC,,7,FALSE
2374,343352894976213000,2018-11-17 23:48:15.836 UTC,House Cleaning,306728828952756000,0,,2018-11-17 14:54:03.198 UTC,6500,19,FALSE
7190,343662082615689000,2018-11-21 13:41:23.674 UTC,House Cleaning,306728828952756000,0,,2018-11-19 22:32:50.68 UTC,6500,19,FALSE
21506,343748644617781000,2018-11-22 13:44:05.689 UTC,House Cleaning,306728828952756000,0,,2018-11-19 22:32:50.68 UTC,6500,14,FALSE
8732,339357260150972000,2018-10-02 17:54:21.005 UTC,House Cleaning,176952552037295000,0,,,9300,4,FALSE
10765,343510788281925000,2018-11-19 19:39:49.072 UTC,House Cleaning,312775217861845000,0,,,,26,FALSE
448,341080288026280000,2018-10-22 16:31:28.358 UTC,House Cleaning,313254663456596000,0,,,6000,1,FALSE
8946,342059656436908000,2018-11-03 00:34:16.947 UTC,House Cleaning,313254663456596000,0,,,6000,2,FALSE
22808,344295154183446000,2018-11-28 21:32:34.753 UTC,House Cleaning,324109773308428000,0,,2018-04-29 20:06:03.757 UTC,7500,5,FALSE
17343,344241641135677000,2018-11-28 06:40:41.945 UTC,House Cleaning,326058534431522000,0,,2018-05-06 16:40:36.182 UTC,7500,30,FALSE
10839,342069093253865000,2018-11-03 03:11:33.81 UTC,House Cleaning,321142815649464000,0,,2018-05-08 13:37:11.46 UTC,8900,2,FALSE
7347,343445631303884000,2018-11-19 01:33:52.11 UTC,House Cleaning,324934606830149000,0,,,11500,30,FALSE
23953,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,324934606830149000,0,,,18500,28,FALSE
21511,343748644617781000,2018-11-22 13:44:05.689 UTC,House Cleaning,324511161777111000,0,,,8500,19,FALSE
10756,343510788281925000,2018-11-19 19:39:49.072 UTC,House Cleaning,324006748338577000,0,,2018-11-15 12:35:33.109 UTC,19000,17,FALSE
2385,343352894976213000,2018-11-17 23:48:15.836 UTC,House Cleaning,304868975919956000,0,,2018-09-10 16:38:25.103 UTC,9500,30,FALSE
13009,344277321146417000,2018-11-28 16:35:21.927 UTC,House Cleaning,304868975919956000,0,,2018-09-10 16:38:25.103 UTC,9500,25,FALSE
7344,343445631303884000,2018-11-19 01:33:52.11 UTC,House Cleaning,304807736354742000,0,,2017-09-07 17:15:20.013 UTC,10000,27,FALSE
23952,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,304807736354742000,0,,2017-09-07 17:15:20.013 UTC,17500,27,FALSE
13491,343671902959149000,2018-11-21 16:25:04.18 UTC,House Cleaning,305812210807332000,0,,,14600,14,FALSE
7837,339909025711857000,2018-10-09 03:10:26.015 UTC,House Cleaning,207848520722998000,0,,2018-08-22 02:37:42.074 UTC,7500,2,FALSE
13004,344277321146417000,2018-11-28 16:35:21.927 UTC,House Cleaning,310242609350312000,0,,2018-02-06 21:15:46.516 UTC,8000,20,FALSE
25570,344113989211684000,2018-11-26 19:13:10.141 UTC,House Cleaning,310861947523612000,0,,2018-05-28 20:00:40.965 UTC,10000,29,FALSE
21130,344023364331102000,2018-11-25 18:02:45.082 UTC,House Cleaning,249094264314324000,0,,,18500,15,FALSE
6117,343514730947198000,2018-11-19 20:45:31.375 UTC,Local Moving (under 50 miles),342840508255576000,0,,,12000,6,FALSE
5143,341154907339448000,2018-10-23 13:15:08.104 UTC,House Cleaning,332993007977570000,0,,2018-10-23 07:10:38.78 UTC,10000,4,FALSE
16631,341188545712185000,2018-10-23 22:35:46.552 UTC,House Cleaning,332993007977570000,0,,2018-10-23 07:10:38.78 UTC,10000,6,FALSE
5172,342877618365988000,2018-11-12 11:46:59.11 UTC,House Cleaning,342735972767506000,0,,2018-11-10 23:47:39.724 UTC,,7,FALSE
13912,343463785931030000,2018-11-19 06:36:26.727 UTC,House Cleaning,342735972767506000,0,,2018-11-18 20:33:02.41 UTC,9000,5,FALSE
21337,342896092865445000,2018-11-12 16:54:53.877 UTC,House Cleaning,342735972767506000,0,,2018-11-10 23:47:39.724 UTC,,5,FALSE
10914,343886919379230000,2018-11-24 04:08:40.093 UTC,House Cleaning,342395911975280000,0,,,10300,18,FALSE
13500,343671902959149000,2018-11-21 16:25:04.18 UTC,House Cleaning,342767953803419000,0,,,,23,FALSE
10254,343392396824567000,2018-11-18 10:46:37.58 UTC,House Cleaning,342664727354892000,0,,,7800,17,FALSE
13286,343879086401372000,2018-11-24 01:58:07.519 UTC,House Cleaning,342664727354892000,0,,,7800,28,FALSE
16861,343603944993390000,2018-11-20 21:32:25.886 UTC,House Cleaning,342664727354892000,0,,,,20,FALSE
4288,343368678153986000,2018-11-18 04:11:18.942 UTC,House Cleaning,342553919096193000,0,,,8000,26,FALSE
7342,343445631303884000,2018-11-19 01:33:52.11 UTC,House Cleaning,342553919096193000,0,,,10000,25,FALSE
12783,343784961106239000,2018-11-22 23:49:22.549 UTC,House Cleaning,342553919096193000,0,,,15300,24,TRUE
15150,343510027391434000,2018-11-19 19:27:08.267 UTC,House Cleaning,342553919096193000,0,,,8000,27,FALSE
15589,343586603868848000,2018-11-20 16:43:24.706 UTC,House Cleaning,342553919096193000,0,,,12500,29,FALSE
23950,344031727014510000,2018-11-25 20:22:08.102 UTC,House Cleaning,342553919096193000,0,,,16000,25,FALSE
24587,343402888560705000,2018-11-18 13:41:29.403 UTC,House Cleaning,342553919096193000,0,,,8000,23,FALSE
21513,343748644617781000,2018-11-22 13:44:05.689 UTC,House Cleaning,342831169172176000,0,,,,21,FALSE
21516,343748644617781000,2018-11-22 13:44:05.689 UTC,House Cleaning,317525025563738000,0,,,5000,24,FALSE
11995,343242413064159000,2018-11-16 17:06:54.185 UTC,House Cleaning,318549121297490000,0,,2018-11-11 14:08:41.979 UTC,8000,21,FALSE
9509,341341101592805000,2018-10-25 16:58:22.503 UTC,House Cleaning,317073439474303000,0,,2018-01-24 20:34:33.045 UTC,7500,15,FALSE
6464,343739831594139000,2018-11-22 11:17:12.652 UTC,House Cleaning,310020486806216000,0,,,9500,29,FALSE
16588,344168882563907000,2018-11-27 10:28:03.481 UTC,House Cleaning,310020486806216000,0,,,9500,30,FALSE
10863,342978044630761000,2018-11-13 15:40:45.219 UTC,House Cleaning,311034561467564000,0,,,7500,5,FALSE
13996,344135003577753000,2018-11-27 01:03:24.489 UTC,House Cleaning,311034561467564000,0,,,7500,11,FALSE
16496,342632669843628000,2018-11-09 15:44:30.485 UTC,House Cleaning,311034561467564000,0,,,,3,FALSE
17804,341599860275437000,2018-10-28 16:51:00.878 UTC,House Cleaning,311034561467564000,0,,,7500,4,FALSE
21265,342022759519486000,2018-11-02 14:19:20.113 UTC,House Cleaning,311034561467564000,0,,,7500,5,FALSE
8149,344440140492529000,2018-11-30 13:49:01.073 UTC,House Cleaning,310918315824169000,0,,,32500,7,FALSE
16359,340638553234088000,2018-10-17 13:49:13.665 UTC,House Cleaning,310918315824169000,0,,,15000,5,FALSE
24709,342366037192228000,2018-11-06 13:40:37.749 UTC,House Cleaning,310918315824169000,0,,,15000,7,FALSE
2435,344353481269886000,2018-11-29 13:44:41.691 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,1,FALSE
5235,344172546711330000,2018-11-27 11:29:07.179 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,1,FALSE
15945,344116372239622000,2018-11-26 19:52:52.842 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,1,FALSE
19060,344133544872484000,2018-11-27 00:39:05.291 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,1,FALSE
21371,343505433918930000,2018-11-19 18:10:34.366 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,3,FALSE
24747,343097948601892000,2018-11-15 00:59:09.01 UTC,Local Moving (under 50 miles),342460614573097000,0,,,,1,FALSE
135,343515182609547000,2018-11-19 20:53:03.021 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,3,FALSE
1112,343516084400349000,2018-11-19 21:08:04.895 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,3,FALSE
2050,343605455050604000,2018-11-20 21:57:35.514 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,2,FALSE
3988,344311468569387000,2018-11-29 02:04:29.082 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-25 16:39:49.799 UTC,10000,3,FALSE
5651,344398908066127000,2018-11-30 02:21:48.704 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-25 16:39:49.799 UTC,10000,4,FALSE
5927,343450071004667000,2018-11-19 02:47:51.58 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,3,FALSE
8520,343863428033650000,2018-11-23 21:37:08.513 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-23 17:42:10.258 UTC,10000,2,FALSE
18042,343964409035038000,2018-11-25 01:40:09.574 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-23 17:42:10.258 UTC,10000,1,FALSE
20738,343694383713026000,2018-11-21 22:39:44.28 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,2,FALSE
24596,343598513211736000,2018-11-20 20:01:53.762 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-17 06:16:37.563 UTC,10000,2,FALSE
25539,344071199834128000,2018-11-26 07:20:00.351 UTC,Local Moving (under 50 miles),342512896222560000,0,,2018-11-25 16:39:49.799 UTC,10000,3,FALSE
7780,343770664195268000,2018-11-22 19:51:05.715 UTC,House Cleaning,342835172007624000,0,,,,19,FALSE
12811,344142189241475000,2018-11-27 03:03:09.969 UTC,House Cleaning,342835172007624000,0,,2018-11-26 18:45:33.596 UTC,,23,FALSE
15402,343684370361434000,2018-11-21 19:52:51.158 UTC,House Cleaning,342835172007624000,0,,,,28,FALSE
21960,343509373368582000,2018-11-19 19:16:13.995 UTC,House Cleaning,342835172007624000,0,,,,14,FALSE
1696,342985887368331000,2018-11-13 17:51:28.09 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
1705,342994650933993000,2018-11-13 20:17:31.652 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,5,FALSE
1718,343008891983241000,2018-11-14 00:14:52.733 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,13,FALSE
9012,342972463538667000,2018-11-13 14:07:44.218 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
9863,342978684542918000,2018-11-13 15:51:25.247 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
9989,342975147819237000,2018-11-13 14:52:28.578 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,15,FALSE
15768,342990441662636000,2018-11-13 19:07:22.394 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
19589,342988936855175000,2018-11-13 18:42:17.578 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
20324,343007413479612000,2018-11-13 23:50:14.341 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,11,FALSE
21353,342991334567977000,2018-11-13 19:22:15.289 UTC,Local Moving (under 50 miles),342901797741477000,0,,,8000,14,FALSE
6459,343739831594139000,2018-11-22 11:17:12.652 UTC,House Cleaning,342849103359533000,0,,,7500,24,FALSE
10252,343392396824567000,2018-11-18 10:46:37.58 UTC,House Cleaning,342849103359533000,0,,,7500,15,FALSE
11997,343242413064159000,2018-11-16 17:06:54.185 UTC,House Cleaning,342849103359533000,0,,,10000,23,FALSE
25196,343934028539707000,2018-11-24 17:13:49.733 UTC,House Cleaning,342405372606177000,0,,2018-11-13 01:04:31.705 UTC,10000,18,FALSE
10917,343886919379230000,2018-11-24 04:08:40.093 UTC,House Cleaning,342339598709710000,0,,,,21,FALSE
3902,342981339012063000,2018-11-13 16:35:39.945 UTC,House Cleaning,342760874576420000,0,,2018-11-12 21:34:20.281 UTC,7800,8,FALSE
12716,343014437389598000,2018-11-14 01:47:18.117 UTC,House Cleaning,342760874576420000,0,,2018-11-12 21:34:20.281 UTC,7800,2,TRUE
12002,343242413064159000,2018-11-16 17:06:54.185 UTC,House Cleaning,342735097480454000,0,,,,28,FALSE
16860,343603944993390000,2018-11-20 21:32:25.886 UTC,House Cleaning,342735097480454000,0,,,,19,FALSE
22958,344353362520145000,2018-11-29 13:42:43.352 UTC,House Cleaning,342735097480454000,0,,,,28,FALSE
16866,343603944993390000,2018-11-20 21:32:25.886 UTC,House Cleaning,342804859545501000,0,,,,25,FALSE
23285,342826484524998000,2018-11-11 21:34:45.274 UTC,House Cleaning,342677433626116000,0,,2018-11-10 17:50:44.58 UTC,8000,5,FALSE
6157,343855857720098000,2018-11-23 19:30:58.622 UTC,House Cleaning,304090373015887000,0,,,,25,FALSE
12904,343426641224278000,2018-11-18 20:17:21.941 UTC,House Cleaning,304090373015887000,0,,,10000,17,FALSE
5122,339883135913459000,2018-10-08 19:58:56.419 UTC,House Cleaning,332618695699169000,0,,2018-09-26 19:40:23.087 UTC,13000,4,FALSE
19794,344102575165718000,2018-11-26 16:02:56.054 UTC,House Cleaning,331687842091147000,0,,2018-11-08 17:12:02.447 UTC,6000,23,FALSE
3846,339873834123575000,2018-10-08 17:23:54.598 UTC,House Cleaning,195228634792584000,0,,2018-09-07 00:58:46.482 UTC,7800,2,FALSE
5996,344136056029675000,2018-11-27 01:20:56.943 UTC,House Cleaning,322444183300931000,0,,,10000,30,FALSE
10083,344364289304010000,2018-11-29 16:44:50.202 UTC,House Cleaning,322444183300931000,0,,,10000,24,FALSE
12050,343503692328116000,2018-11-19 17:41:33.19 UTC,House Cleaning,322444183300931000,0,,,19000,30,FALSE
15399,343684370361434000,2018-11-21 19:52:51.158 UTC,House Cleaning,322444183300931000,0,,,10000,25,FALSE
4710,343229715043278000,2018-11-16 13:35:15.725 UTC,House Cleaning,280170216928625000,0,,2017-04-08 00:30:29.919 UTC,8600,15,FALSE
7366,343505222138798000,2018-11-19 18:07:02.817 UTC,House Cleaning,280170216928625000,0,,2017-04-08 00:30:29.919 UTC,8600,17,FALSE
13504,343671902959149000,2018-11-21 16:25:04.18 UTC,House Cleaning,286295939452036000,0,,2017-03-16 00:48:28.024 UTC,,27,FALSE
2383,343352894976213000,2018-11-17 23:48:15.836 UTC,House Cleaning,326153950350958000,0,,,8500,28,FALSE
7198,343662082615689000,2018-11-21 13:41:23.674 UTC,House Cleaning,326153950350958000,0,,,8500,27,FALSE
13007,344277321146417000,2018-11-28 16:35:21.927 UTC,House Cleaning,326153950350958000,0,,,8500,23,FALSE
25559,344113989211684000,2018-11-26 19:13:10.141 UTC,House Cleaning,256745775846737000,0,,2018-04-09 14:49:49.117 UTC,6000,18,FALSE
13868,341430182395773000,2018-10-26 17:43:02.867 UTC,House Cleaning,207676037233747000,0,,2018-10-17 20:55:12.463 UTC,6000,3,FALSE
22035,340740030262616000,2018-10-18 18:00:30.658 UTC,House Cleaning,207676037233747000,0,,2018-10-17 20:55:12.463 UTC,6000,3,FALSE
24328,341610259242393000,2018-10-28 19:44:19.731 UTC,House Cleaning,207676037233747000,0,,2018-10-17 20:55:12.463 UTC,6000,3,FALSE
13002,344277321146417000,2018-11-28 16:35:21.927 UTC,House Cleaning,319471374089191000,0,,,7500,18,FALSE
12574,344282205136609000,2018-11-28 17:56:45.914 UTC,House Cleaning,328986110730182000,0,,,8000,28,FALSE
9209,344170869431017000,2018-11-27 11:01:10.09 UTC,Local Moving (under 50 miles),246963633052869000,0,,,6000,11,FALSE
15961,344171513897852000,2018-11-27 11:11:54.543 UTC,Local Moving (under 50 miles),246963633052869000,0,,,6000,12,FALSE
16320,344181029174157000,2018-11-27 13:50:29.822 UTC,Local Moving (under 50 miles),246963633052869000,0,,,6000,10,FALSE
21515,343748644617781000,2018-11-22 13:44:05.689 UTC,House Cleaning,268617822323500000,0,,,,23,FALSE
13284,343879086401372000,2018-11-24 01:58:07.519 UTC,House Cleaning,309997396000112000,0,,2017-12-18 23:04:23.039 UTC,7500,26,FALSE
25909,343622916998635000,2018-11-21 02:48:37.839 UTC,House Cleaning,309997396000112000,0,,2017-12-18 23:04:23.039 UTC,7500,29,FALSE
22955,344353362520145000,2018-11-29 13:42:43.352 UTC,House Cleaning,311098521828540000,0,,2018-05-13 14:40:39.502 UTC,15000,25,FALSE
3794,343273627231567000,2018-11-17 01:47:07.793 UTC,House Cleaning,308153079393607000,0,,,13100,4,FALSE
